UserId,NofCheckins
11206354,5
11531346,1
11668031,26
11764086,8
10659795,1
11723216,39
11504456,19
11306254,41
11416470,20
11410224,14
10908851,4
11027972,2
10974954,60
11124279,49
10998672,26
10724727,9
11826433,9
11099247,2
10954358,212
10672006,11
10791505,1
10899803,1
11054885,66
11633249,1
11796741,6
11383861,1
11126592,2
11370865,2
11528738,2
11719280,1
11022708,1
11707919,3
10689318,1
11788073,1
11725526,7
11273731,2
11537689,4
11488077,1
10989953,2
11541095,1
11799188,3
11395554,1
10994736,2
10857765,3
10819883,1
10681289,2
11610982,2
10732979,3
11517045,2
11389603,1
10918738,8
10727569,4
11205381,9
11693595,4
11249042,6
11439916,3
11197106,1
11393587,4
11615396,8
11748248,8
11676283,76
11331618,1
11360303,19
11227021,2
10657682,3
10760668,1
11812430,45
11209463,133
11023704,5
11517377,3
11353012,9
11254993,1
10818555,13
11808102,7
11818381,34
10948739,19
10946329,3
11323257,16
11125745,1
10932028,29
10841140,48
10923461,1
10822648,1
11449557,2
10692458,1
11032841,1
11593816,1
10926461,2
11346088,1
11708354,2
11300389,1
11379971,1
10682717,4
11531546,32
11627699,7
10685225,2
11609207,2
10776368,6
11676392,1
11644418,1
11322865,4
10777204,2
11724338,9
11671809,2
11640083,17
11203276,12
11139678,6
10926900,1
11054772,3
11031626,2
11297336,47
11145291,1
11221369,7
11502276,1
10961198,26
11748012,4
10751074,1
11142065,10
11213234,11
11227226,80
11206247,2
11008881,1
10907247,2
11690714,5
11740827,3
11800094,1
11763549,3
11671579,3
11722264,6
11607720,1
11602974,2
11575088,1
10864536,1
11142904,2
10824573,1
11370489,1
10758743,2
11635775,1
11653087,1
11435753,2
11064066,2
11329275,7
11126920,2
11328024,2
11421761,1
11403121,11
11316709,2
10797698,4
11306630,9
11502422,3
10843142,2
10654773,2
11521062,1
11773459,10
11601569,9
11443155,5
11447068,3
11822816,3
11197250,1
11608802,9
11488599,1
11626212,34
11002389,2
11584998,16
11322614,34
11622963,6
11718351,39
11260104,1
10977577,3
11197419,2
11616471,82
11261355,16
11199509,6
11411682,30
11173369,7
11503750,3
10881848,9
11590162,3
10748664,40
10717114,1
11811332,1
10779352,159
11082950,50
11030375,9
11034998,2
11042941,1
10967521,2
11668384,1
11628891,1
11424369,2
11612907,1
11536528,1
11574865,6
11640252,1
11634301,1
11140837,2
11756124,8
11703426,6
11369261,4
11767362,7
11166731,1
11722287,2
11345359,1
11390434,28
11513806,2
11766034,21
11379196,3
11419205,1
11303874,5
11806068,1
10985054,3
10757958,15
11159354,25
11072794,1
11509847,3
10825066,3
10875920,7
11223290,9
11669712,4
11056269,1
11328047,8
11099377,1
11019014,2
11002366,27
11417877,5
11143370,2
10805123,3
11186035,5
11163559,62
11326596,3
11344031,55
11024965,5
11186920,2
11090352,34
10735551,26
10843597,20
11125463,5
10987856,13
11112467,4
10721073,15
11765261,1
11701325,7
11579216,4
11601769,1
11071606,1
11798889,2
11775992,2
11784150,1
11512956,2
11413471,15
11387847,2
11465253,2
10713911,4
11686515,10
11672938,1
11244584,6
11827276,3
11539754,3
11708072,2
11245995,3
10667631,26
10880142,8
11003840,3
11746621,7
11779170,3
11450348,3
10966216,2
11227758,2
10821957,2
11086997,1
11177731,8
11318160,4
11733625,40
11231588,131
11062855,5
10815210,5
11274382,10
11265809,2
10933003,47
11182652,12
10675445,6
10735883,10
11098072,26
11273386,22
10720054,16
11130727,1
10717552,29
10987750,12
11195149,201
10944968,3
11719124,1
11823008,3
11690156,1
11808647,1
10878708,1
11369301,1
11561798,1
11105626,1
11725075,1
11696986,1
11742731,1
11348491,5
10834930,2
10847533,3
11588061,1
11661483,1
11831498,4
11394771,5
10919283,2
10710021,2
10785318,4
11517178,1
10889829,6
11227320,1
10695697,5
11421569,2
11378787,5
10940769,2
11715294,9
11657155,6
11029216,3
11001859,2
10952130,3
11218498,2
11167558,8
10755803,4
10654243,5
11429100,4
11634378,8
10763961,14
11693986,5
11824336,33
11736436,7
11759711,9
11102294,31
11467566,3
10666005,12
10743912,2
10922392,3
11648264,91
11263107,5
11564692,2
11808338,2
11448820,32
11725267,1
11252696,4
10986230,3
11464457,1
11621297,1
11724185,1
11514084,9
11511081,9
11529143,1
11633940,1
11383802,1
11165042,4
11282242,6
10938115,2
11466046,3
10803517,2
11641526,2
11385130,1
11081885,1
11093873,4
11251107,1
10851555,1
11611719,6
10734601,19
11760730,3
11740418,5
11112181,1
10788126,21
10674747,2
11397287,2
11563610,2
11017949,2
11447738,6
11667580,1
11781448,10
11065901,1
11776038,4
11025280,1
11715188,12
10670333,2
11614719,16
11175121,1
11593411,2
10828833,8
11008300,1
11233807,6
10667333,2
10789932,4
10878754,6
10855393,5
10901390,4
10773911,13
10772276,10
11503115,2
11341910,1
11671218,1
11485459,1
11743429,1
10982638,1
10935313,1
11004659,1
10839175,2
10777243,10
11746515,20
11336291,1
11514144,15
11532329,1
11386272,9
11694284,1
11343238,1
11752171,1
11108875,2
10868389,1
11486787,3
11294634,3
10883082,3
11276978,9
11230698,2
11730531,8
11354599,2
11625688,2
10936309,6
10953621,55
11200697,3
11298618,5
11624606,13
11456159,3
10958379,5
10819146,3
11152167,1
11471110,12
11715580,31
11148122,6
11488422,4
11618987,2
11195730,15
11815763,7
11834415,6
11489787,2
11300044,4
11400949,4
11430120,2
11459420,32
10791779,1
11560101,6
11756225,2
11640851,4
10894169,1
11232502,1
11476732,1
11394002,10
11682010,7
10898497,2
11340345,10
10846918,5
10998551,2
11469201,2
11774533,89
11257972,6
10835059,1
10835557,11
11515825,2
11798392,2
10927668,3
11233000,16
11154586,1
10738706,40
10880060,1
11407982,4
11210364,2
11052600,3
11171804,46
10979012,12
11200191,27
11220749,3
10728035,5
10677083,1
11668846,1
10924073,2
11254048,3
10922662,1
11838163,3
11640957,6
11657928,2
11210670,10
10702067,3
10745347,9
11471726,11
11620399,35
11451497,5
10722625,12
11722205,7
11082896,1
11806358,1
11192362,6
10662688,1
10716047,1
10672767,1
11129508,4
10747182,2
11340608,1
10748593,23
11242389,10
11716540,3
10655357,73
11709209,4
11598747,5
11360182,1
11314981,12
11089474,9
11741426,4
10690079,4
11307407,13
10691988,1
11064588,2
11129422,9
10771315,4
11046351,1
11038522,12
11236638,1
11583270,164
11150066,7
10993321,5
11601993,4
10881777,3
11248638,25
11088157,80
11031979,1
11631356,3
11811078,14
11739113,17
11232800,3
11614044,1
11640565,2
11231804,1
10708622,1
11241997,2
11799717,2
11789524,2
11558321,14
10830445,3
11538747,1
11290687,2
11641647,7
11602597,34
11328655,1
11128916,14
11570764,2
10682654,1
11368234,3
10759562,1
10941989,1
11550747,1
11360574,11
11405477,4
11748863,31
11759142,1
10950104,5
11662291,15
11453810,2
11397903,1
11074177,5
11465171,8
10766509,4
10778952,7
11378513,12
11172196,4
11264719,5
11483479,1
10959387,6
10895365,27
11297720,55
11476532,2
10707626,5
11340643,2
10881248,208
10701185,2
11138705,33
10841116,2
10836788,1
11468025,5
11830546,1
11599045,1
11428391,1
11777187,1
11621183,5
11652902,1
11177414,1
11723330,7
11344238,1
11312519,1
11473592,1
11756531,1
11406253,2
11629596,5
10814650,3
10936273,6
10762957,5
11766610,8
11610120,8
11431978,1
10793010,1
11513967,5
11791837,8
11453861,2
11091097,5
11792578,5
10715847,1
11143288,1
10722339,6
11689447,1
11319011,26
11036072,3
10964405,2
11342572,3
11509141,3
11554585,1
11083182,3
11798329,18
11434640,20
11278636,6
11449788,8
11839445,8
11081018,4
10741317,6
11777673,1
10804571,3
10918279,1
10924273,1
10854633,22
10946560,111
11042458,14
11126368,60
10744128,1
11266683,22
11747483,1
10971544,1
11391254,1
11765336,6
11681924,1
11069563,1
11803249,1
10793900,1
10857836,4
11117171,10
11410730,2
11486470,1
10950390,1
11311629,2
11084754,4
10694799,19
10684520,1
11624621,7
11333767,17
11357571,5
11280694,5
11040792,1
11110722,2
11194134,3
11763172,11
11756139,1
11445311,17
11226053,1
11598653,1
10949904,2
10928750,3
11542248,2
11204413,2
11786976,1
11779943,10
11730171,4
10660716,26
11406900,30
11149674,2
11245529,4
10784703,1
11301848,38
11220059,6
11048907,25
11208741,8
10788533,28
11054901,89
11502798,18
10764729,7
11117363,2
10792128,4
10785977,4
10798620,32
10992494,2
10880950,1
11747334,1
11462815,3
11831828,1
10857389,2
10811945,4
11496114,1
11750921,6
10985163,1
11693477,1
10882032,6
10902590,1
10824588,4
11723530,1
11619803,6
10790305,1
10753176,4
10658105,4
11111953,10
11096805,1
11695398,1
11338287,5
10659187,4
11297912,1
11071821,2
11384813,1
11161725,1
11068575,2
11436506,2
11657430,8
11825579,7
11275433,1
11440093,2
11567624,5
11747675,2
10948132,48
10997904,2
11451752,13
11108366,6
10710880,6
11385895,4
11646951,7
11093461,13
10904754,21
11629298,4
11774725,16
11010739,6
11145644,18
10720567,10
10945278,6
11726086,1
11373060,13
11757562,1
11669281,3
11802465,4
11819777,1
10840226,1
11807334,2
11711479,2
11419586,1
11692003,4
11424455,3
11562606,1
11299386,2
11077921,1
11195416,3
10729764,2
11596689,30
11744480,5
10838062,1
11301550,5
11433750,1
11493801,24
10694599,1
11501916,5
11031395,6
11663871,10
11370896,12
11838171,4
11027067,2
11320485,1
11317239,9
11642231,65
11712561,16
11239876,1
11581541,6
10665828,3
11029231,2
10975574,7
11265303,13
10821832,24
11398362,3
11620614,15
11114830,5
11764132,2
11746820,2
11482272,3
11803665,4
11624201,11
11789602,6
11314707,3
11216888,2
11349088,4
11541625,8
11485764,15
11252099,47
11012535,2
11480938,35
10892240,10
10968513,2
10911960,2
10765442,1
11135878,1
10947709,12
10869664,26
11580185,3
11775639,3
11603651,4
11783797,5
11536069,1
11435886,1
11297489,1
11664095,3
11454821,4
11354638,2
11713369,2
11733189,1
10671210,1
11672253,1
11589880,2
11547430,4
11798607,1
10880773,1
11450991,6
11237100,2
11256373,5
10716506,31
11492107,1
10892134,1
11219788,2
11619678,7
11792656,36
11267396,13
11059253,2
10686653,2
11293659,6
11122009,5
11066784,6
11307528,7
11723408,1
11707080,25
11185607,1
11280177,11
11281216,57
11033783,9
10976044,12
11390885,10
10899265,46
11006678,2
11068948,23
10960398,45
11168633,3
11162141,9
10838183,1
10856577,39
11120781,6
10875807,1
10657047,17
11711895,13
11718387,2
11808294,1
11741109,1
11403231,2
11782323,1
11198540,1
11316573,2
11503614,1
11366689,2
11827767,1
11522106,2
10767755,3
11509024,11
11152998,3
10851908,3
11341459,5
10722311,3
11167405,8
11306592,4
10757774,4
10946235,6
11631729,13
11523188,1
11190127,3
10986269,8
10716560,5
11209603,4
11135686,2
11517185,6
11679340,4
11365361,32
10855495,1
11222344,1
10716314,4
11451921,10
11370430,29
11026306,1
11764670,107
11629565,1
11283772,1
11331724,1
10797562,3
10933156,3
11198294,1
11772490,54
11270047,8
11568632,5
10953468,6
11231341,5
11161995,77
11441940,5
10758856,33
11347708,5
10663393,8
11131750,18
10980172,1
10766035,17
10671262,7
10800118,6
11640534,4
11755865,5
11595090,1
11807358,3
11699060,1
11537105,10
11778587,4
11395806,2
11569024,1
11478579,1
11566565,6
11673535,1
10848070,2
11518711,6
10967483,1
11501940,1
10748625,3
11154570,2
11234933,2
10834201,2
11506268,5
10672590,1
10835627,1
10747543,1
10806610,2
11442332,1
11558745,2
11543843,1
11356559,5
10668262,1
11317509,2
11351592,1
11409577,8
11205965,3
11282344,1
10900547,4
11334034,2
10876497,2
11188653,3
11288836,2
11540351,25
10842660,15
11517629,6
10752510,11
10821758,3
11022370,7
10659171,79
10756806,5
10728419,4
10670317,5
10901990,11
11478528,750
11753552,3
11639506,14
11614036,2
11560677,2
11591981,1
11839045,3
11721750,32
10999127,1
11573246,16
11759718,1
11760714,1
10820244,3
10669819,1
11516401,2
11277068,2
11148129,1
11226128,4
10713028,6
11750635,3
11821235,9
11276001,4
11339510,6
11009206,9
10740917,7
11756801,16
11440062,7
11840041,76
11589064,1
11698201,1
11573744,21
11555436,42
11021869,10
11111275,10
10708594,2
10925018,4
11169377,18
10766979,12
11662558,2
11749616,3
11434632,3
11052890,1
11668509,1
11548297,2
11231487,5
11746413,2
10905714,1
11763227,1
11784381,2
11447745,4
10810640,1
11556455,3
11694975,1
11783883,2
10734562,1
11474211,14
11211544,3
11611735,3
11599120,7
11533690,34
10717035,3
11542346,13
11109781,11
11045728,4
10850434,1
11802904,9
11114478,2
11346861,19
11044732,2
11244459,104
10735060,3
11541350,7
10804947,4
10868883,2
11508220,25
11267820,6
10747343,2
11135749,4
10959783,1
11193519,3
11277091,8
11432923,1
11261986,2
10906212,1
11638201,1
11060335,2
11465438,13
10682909,6
10994905,6
11770389,2
10930969,7
10983618,21
10787137,1
11154770,31
11809851,1
11835819,8
11485572,2
10835020,24
11029223,47
10872890,8
10684426,10
10709567,2
11595184,92
11772075,6
10793139,2
10672853,2
11768660,1
11318070,3
10819033,2
11666113,7
11311504,2
10873886,1
11682171,3
11019144,1
10901277,1
11208604,5
11156997,5
10730125,5
11803210,1
11497878,2
11736028,3
11465747,12
10970454,1
11716724,1
10917264,3
10683430,1
11823015,1
11372425,2
10685923,3
11460079,2
11410467,2
11328149,2
11052698,1
11204190,4
11691752,2
11221929,1
11735361,180
11439278,7
11602844,9
11659120,1
10877633,8
11218683,3
11731045,1
10714734,3
10698492,1
10701169,2
11380085,28
10957627,10
11182636,1
11631231,4
11331066,2
10852661,2
11198693,14
10867061,2
11465061,1
11133429,100
11502783,23
11218009,30
11020497,4
11036884,8
10844679,8
10936747,1
10952731,29
10755611,3
11796734,8
11427626,1
11552249,1
11744205,23
10721574,1
11365024,11
11736290,3
10881224,1
11481483,1
11541832,2
11158009,6
11122460,1
10793484,2
10701416,10
10795743,3
11589535,4
10976879,5
11756264,20
11456594,1
11483985,2
11707571,6
10738299,1
11260559,6
11180147,4
11405986,3
11683767,8
11442531,2
11339886,7
11085915,7
11350801,5
11486647,6
10654644,4
10849600,8
10748378,2
11669704,3
11032058,23
11513700,127
10874477,8
11662957,2
11790485,53
10789156,12
11090089,35
10833616,5
11108735,19
11803226,4
11516700,2
11096884,3
11005160,5
10963700,10
11130967,7
10667479,1
11073080,14
11559388,1
11009488,1
11139125,1
11751344,2
10983465,1
11686369,7
11492452,3
10715431,6
11050604,1
11657407,11
11502731,2
10661528,2
10764416,1
11293168,2
11387738,1
11488960,1
11266997,4
10803171,1
11478927,1
11249390,4
11387400,5
11377705,5
10718972,3
11137016,4
11554224,16
10704310,2
11362268,2
10656364,10
11578366,22
11468986,23
10824811,5
11738016,10
10906059,2
11302162,2
10921404,3
11279686,4
11343622,1
11586186,2
11548027,18
11288299,1
11664440,3
10708638,6
10819155,1
11735354,5
11411542,214
11427188,469
11312441,55
11080900,3
10789548,1
10859976,6
11341114,66
11643630,1
11230068,56
11004275,20
10687299,4
11003631,14
10861204,1
11144982,4
10982830,2
10759739,10
10951449,1
10668999,1
11696456,6
11809177,2
10997975,1
11334528,1
10743168,3
11753061,1
11462889,1
11736342,3
11171291,3
11447400,3
10699052,1
11570843,7
11649684,5
11359414,2
11200751,3
11778786,4
11578174,4
11793193,2
11203754,1
11600896,6
10681740,12
11113847,1
11245949,18
11512418,3
10768398,3
11329361,3
11484283,3
11708456,5
11208918,1
11642599,2
11572269,2
11632274,8
11021779,2
11034766,2
11571925,24
10987896,1
11075636,7
11186442,8
11388874,1
11313970,6
11081046,10
11115175,2
11516402,13
10738345,2
11462545,1
11781786,25
11774455,14
11799098,4
11083551,3
10762988,5
11051832,2
10703134,17
11190426,16
11020697,51
11392215,5
10939303,1
10916581,5
10730822,43
10914171,5
10656164,11
10956713,3
11784588,2
10822349,2
11767817,2
11507941,1
11651158,5
11803080,2
11465645,4
11395069,3
11355183,1
11687208,17
11471596,1
11321100,1
11738062,1
11618403,12
11055814,2
11053552,1
11779178,1
10782069,4
11193621,11
10671853,7
11437267,21
11372495,2
11449956,1
11205228,3
11338412,7
11286673,36
11216343,1
11418873,3
11813359,4
10851120,9
11175129,4
11621944,4
11742685,29
10806119,6
11257164,7
10851317,6
10725412,4
11315690,12
11397479,5
11078536,1
11695520,12
11117242,7
10826431,38
10742183,4
10931483,22
11100176,16
11294050,32
11819064,2
10683360,54
11117892,1
11189559,48
11013166,2
11020826,5
11002589,3
11799725,1
11340482,1
10805469,1
11483816,3
11458844,3
11786231,1
11727560,2
11006834,1
11279534,1
10822710,2
10705415,8
11432876,2
11688596,2
11043877,7
10664554,14
11322245,7
10731383,1
10989522,1
11207369,29
11385683,1
11381936,5
11261724,1
11813622,16
11394410,2
11512203,7
11164089,3
10849176,2
11798729,3
10966969,7
11263645,12
11125125,3
11692011,3
11519863,1
10726569,5
11347715,48
11089505,1
11419809,173
11233337,32
10905950,30
11554914,15
11304933,17
11622336,38
10913112,7
11179480,44
11562645,7
11217448,30
11171749,4
11602605,70
11268388,7
10966448,7
11012691,5
10985586,29
10842037,8
10873839,2
11756539,2
11780896,2
11476677,2
11497831,26
11278942,2
10694744,1
10968772,1
11730571,6
11510305,4
11433397,1
10693533,2
11713259,4
11470726,2
10768830,2
11082437,1
11315890,5
10963245,5
11304910,9
11583776,1
11444045,7
11580075,8
10948638,2
10962747,6
11214010,12
11343493,12
11042360,9
11801030,4
11239978,3
10694246,2
11652526,6
11131551,8
10935642,5
11313185,1
11477673,10
10827928,21
10905973,1
11064129,2
10967063,1
11195487,23
11627056,20
11138713,19
10841539,15
11171228,7
11596889,158
11221172,2
11306960,19
11365486,2
11482440,5
10903638,32
10660226,32
11059375,67
10717261,24
10987210,36
11531614,85
11615447,3
11631763,20
10690202,1
10853765,1
11504816,1
11648743,2
11505480,1
11058711,2
11394849,1
11604704,1
11448042,1
11502563,1
11362217,7
11385434,16
11270819,1
10790090,1
11588388,1
11429734,30
10700020,3
11734307,7
10754541,25
11130473,3
10773774,12
11158599,2
11234606,1
11682703,4
11318178,55
11418327,32
10936270,13
11005779,9
11644237,1
10668313,1
11488500,3
11294036,2
11521132,4
11005541,2
11095826,20
10746999,19
11146766,405
10683727,42
11658538,2
11638687,2
11828645,6
11665485,1
11715976,8
10989225,3
11647177,1
11307719,7
11071684,2
10712068,1
11717968,5
10930674,1
11632853,1
11598229,22
11616088,12
11065186,1
11345878,5
11793357,1
11137397,7
10797275,1
11754442,1
11175863,2
11614545,1
11094947,1
10972245,1
11201997,1
11588411,11
11369141,8
10786486,2
10870365,4
10882390,2
10881726,2
10952609,3
10965298,1
11061651,2
11182718,66
10988561,1
10750534,2
10959464,5
10883503,1
11835807,3
10909188,1
11674854,20
10848879,2
11177855,4
10827608,1
11068149,2
11195050,18
11777705,3
11794021,23
11151721,1
11542334,61
11070736,1
10759757,24
10718374,20
10958869,7
10751006,14
11172305,1
11680404,1
11658515,4
11759328,1
11659179,1
10803704,4
10805696,2
10768819,1
11316140,1
10848238,1
11603825,2
10799954,1
11437345,28
11604750,11
10715887,1
10964442,2
10798795,3
11414036,9
11740590,9
11543470,1
11459403,1
10883526,3
11378487,4
11376495,1
11332456,5
11412044,10
11781973,1
11443751,1
11162395,10
11320477,3
11394803,2
11130922,2
11538561,2
11786621,2
11556635,6
11339449,2
11263442,3
11096298,1
10996410,4
11337457,2
11234560,6
11197683,1
10785135,87
11508846,5
11163554,2
11705471,4
10908593,17
10780721,3
10936224,7
11327547,7
11342366,3
10880375,10
10921900,6
11195027,14
11058757,3
10897186,2
11160403,8
10736187,1
11012749,45
10762390,1
10980781,23
10695134,11
11012872,5
11483307,242
11805877,1
11676013,1
11647795,1
10866569,1
11703026,4
11689132,4
11286494,1
11265223,1
11554854,1
11652750,5
11803344,2
11246608,5
11383419,1
10702081,1
11261473,1
10736705,1
11791012,2
11374480,5
10776050,3
11469290,3
11642717,7
10806383,5
10680810,1
11257846,17
11696743,21
11545915,2
11515939,8
10685224,3
10810674,3
11476237,1
11791553,9
11422998,1
10748373,3
11543493,4
11397079,2
10966457,2
11749982,4
11228841,14
10751029,2
11520230,23
11540960,2
11452974,7
11267879,4
10959510,4
11209869,1
10866028,15
10929300,4
11376349,38
11764306,32
11659156,9
10954555,18
10732157,2
10668885,7
11145292,13
10915540,80
11433223,67
10992952,1
11619600,5
10695203,1
10837879,2
11643404,4
11565079,1
11757029,1
10830053,1
11004359,17
11474268,1
11039570,1
11654485,4
11644329,3
11563751,1
11255923,1
11381945,1
11427389,5
10819636,5
11622517,3
11600367,1
11333999,12
10942338,2
11006938,1
11181244,2
11481833,1
10666555,65
11303359,5
11119561,3
10796419,6
11050313,3
10726584,2
11269322,1
11775260,3
11508892,1
11421816,17
11193315,4
11029165,3
10807162,1
10926283,7
11136879,4
10859104,1
10799413,1
11174082,5
10905135,35
11389771,31
11279478,5
11060208,2
11195645,2
11255336,73
11149276,2
10888481,2
11584976,9
11783424,4
10906463,10
11201479,47
10709984,82
10831020,15
10761231,3
10666870,13
10916891,2
10829366,1
11827440,5
11717396,4
11513237,2
11772627,6
11554900,1
11610795,3
11390412,2
11773629,1
11453020,1
11689086,1
10832022,1
11260886,6
11344427,4
11435825,6
11349290,1
11422718,8
10653517,2
10807849,5
11819614,2
10690133,1
11819276,1
11249402,17
10918434,1
10809841,3
10926924,23
11530432,2
10872480,1
11485111,4
11169488,4
11391199,3
11531096,14
11282157,3
11501089,26
11224719,1
10963878,13
11706035,3
10762774,5
11794808,2
11287327,2
10763764,8
10761772,7
11621615,10
10971704,5
10973696,5
10698623,46
11094383,4
10863134,2
10861729,16
10993585,2
11006892,71
11059759,22
11194102,7
11399140,1
11245905,1
11235826,47
10796385,13
11699483,2
10737785,18
11380752,17
11133946,65
11267130,39
11715725,6
10970623,3
11323480,12
11006478,3
11105112,2
10829633,18
10762451,4
11201963,3
11182659,9
11692771,1
11505303,1
10659932,2
11678164,20
11354094,2
10977879,3
11063369,1
11741387,2
11641118,7
10744426,1
11519910,1
11640196,6
11190602,1
10968227,5
11319544,18
10990236,1
10835043,27
11493942,5
11531271,2
10708093,1
10927935,2
10773812,18
11802975,9
11687361,8
11440297,5
11061119,4
11764724,1
11112698,1
11264190,2
10966518,2
11641733,41
10812063,5
11206303,35
11078689,1
11580600,7
11183655,1
11053176,3
10759488,46
11075443,4
11660139,157
10748127,12
11278514,28
11651483,4
11322175,1
11268149,1
11214959,27
10718532,1
11424055,17
11347860,11
10769398,3
11143217,5
11135059,3
10846381,2
11736498,174
11406437,28
11586073,36
11158448,1
10887497,1
11692536,59
11695951,2
11791849,2
11531463,1
10879013,1
11273822,9
11504825,2
11685872,2
11614205,13
11246188,1
11370888,1
11264425,3
11340835,3
11509408,2
11619203,1
11568008,4
10727592,1
11121832,4
10746398,1
11434824,1
11513908,1
11261508,1
11835627,53
10663656,1
11085115,11
11338256,4
10941852,2
11211238,1
10790858,24
11358147,2
10671571,1
11263174,4
11536799,3
11396358,3
11314867,5
11378305,1
11201159,2
10984065,21
11335594,18
11190582,3
11202410,4
11157879,1
11230299,14
10669650,38
10800255,3
10776866,2
10943541,14
11169832,3
11150356,8
11257572,28
11474137,70
10764913,5
11584673,2
11668583,3
11835776,1
11813767,1
10686155,3
11430175,1
10701475,1
11717199,2
11661421,1
11152520,9
11679944,7
10743642,1
11773137,2
10924065,1
10706344,1
11360927,1
10660402,1
11308352,3
11348927,1
11353427,5
10845522,8
11515425,1
11121185,13
10967345,8
11725357,11
10730148,16
11354976,1
11265687,6
11349142,4
11404748,7
10839030,7
11303698,9
11277017,1
11311813,2
10896302,19
11454692,132
11501316,6
10830202,9
11805652,8
11558705,6
11088553,26
10737150,2
11133997,3
11196482,1
11474168,18
10836325,1
11037209,45
10847420,10
11132523,2
11241903,12
11243824,7
11696735,7
10718979,1
11637397,1
11490049,1
11793131,53
11508028,1
11072672,2
11635974,3
11338471,1
11369606,2
11746362,1
11474658,1
11799795,8
10832272,1
11520102,1
11009249,1
10728376,1
11407476,2
11406222,8
11153920,7
10857330,4
11528017,1
10806304,1
11381751,4
11422867,2
11109973,25
11013236,1
11554652,3
11546070,3
10906020,9
11563382,2
11146420,1
11298265,5
10686178,5
11663365,8
11618490,8
11810372,3
11354286,16
11433613,4
10759680,4
11305839,4
11255800,6
11619987,1
11100063,5
10990757,5
11407645,1
11274461,6
11000593,1
11096476,6
11699981,22
11476822,20
10952715,2
10842182,9
10951241,66
10708210,8
10970717,7
10766195,9
10933929,13
10985324,1
11761976,2
11713827,2
11373613,1
11747910,3
10878108,13
11552880,5
11834494,4
11702466,1
11652694,13
10921486,6
11578848,5
11533404,6
11352145,3
10937347,7
10874862,1
11431672,4
11414827,2
11763058,8
11153771,8
11224273,2
10709759,4
11405532,63
11803190,4
11365670,2
11096499,2
11757107,3
11604816,6
11158640,2
10892887,3
11707335,1
11272348,3
11794362,2
11508051,3
11478665,10
11464771,2
10683791,5
11669834,6
11414360,22
11611480,5
10670340,10
10942044,4
10794253,9
11235019,23
10765482,22
11012005,1
11626087,33
10727784,4
11211830,13
11817084,63
11605898,41
10722202,23
11008144,5
11133754,5
10947995,7
11105081,3
10980627,15
10791007,16
11421393,280
10724346,41
10726753,1
11141720,6
10970070,13
11093614,3
11506577,27
11323935,3
11603726,2
11582074,2
11777273,16
11095523,1
11438811,1
11678227,3
11518138,1
11722005,1
10904154,2
10825811,1
11410922,1
11266675,1
11730661,4
11435906,1
11395531,4
11055646,3
10817167,9
11725337,2
10975323,15
10858526,4
11427748,1
11696535,5
11015698,2
11224877,3
11208988,4
10742654,2
10923873,1
11058978,3
11439807,11
11070053,10
11187834,1
11837379,20
11442641,17
10714267,1
10868107,5
11305627,2
10866186,17
11097942,11
10719026,5
10944533,1
10943279,9
11078384,10
11116681,5
10988907,1
10791618,1
11752317,4
11749071,1
11738423,1
11805252,1
11289828,2
11500842,1
10887928,1
11060076,2
10975837,1
11085048,1
11198925,2
11229307,1
10881264,2
10802266,2
10863285,1
11412435,6
11393626,9
11222474,1
10760483,4
11354662,1
11780206,5
11534639,5
11672068,1
11365408,2
10662919,40
10901822,10
10942114,1
11789363,106
11057986,3
10927221,1
11128755,1
10837317,7
11835560,2
11494679,10
10791787,2
11375318,12
11423012,69
11531553,10
10852210,4
11784620,1
11448980,10
11311551,99
11195510,4
10841731,20
11337519,3
11221478,1
10918616,153
10858565,8
10805990,248
11027467,30
10730791,62
10703188,57
11817558,1
11503312,3
11319803,1
11628098,5
11714043,6
11610528,23
11558592,1
11608081,2
11459651,1
11540284,1
10908890,1
10784436,2
11079403,1
10978138,5
11761282,10
11218636,1
11395100,8
11688075,1
11606827,10
11171557,1
11643160,2
11552801,5
10770112,1
11645410,4
11770319,45
11246854,6
11201226,13
11059386,2
10726832,1
10931612,1
11509263,6
11309155,4
11155954,1
10874340,1
11670763,15
11409707,7
11100674,4
11156237,1
11014471,2
11660017,236
11130269,1
11271826,4
10888947,9
11320516,4
10965781,8
11072456,1
10759464,2
11005741,1
11339463,1
11752011,22
10654804,4
10767599,12
11076435,3
10677695,119
10709829,9
10795488,20
11637985,1
11829111,1
11586618,1
11553417,1
10846926,1
11839759,3
10769022,2
11786400,1
11230844,1
11703160,16
11571470,1
11673107,10
11247830,1
11609936,2
10723821,1
10750044,2
11719233,6
11372186,2
11436122,3
10741133,4
11382935,6
10915931,2
11777003,1
10658219,2
10880981,1
11788481,8
11079850,1
10982031,5
11375773,1
11453932,5
11793064,8
10713499,1
11005764,12
11248328,112
11396660,4
11799058,20
11374350,46
11125792,11
10978616,7
11149596,1
11130535,1
10870902,88
11353380,157
11158424,2
11042403,10
10919867,1
10819315,4
11099349,2
10786898,20
11213057,2
11817727,1
11626601,31
11569329,2
11144621,1
11653239,3
11663389,3
11441014,1
10893899,1
11374373,2
11466767,5
11809729,11
11320771,1
11652741,10
10699158,3
10882114,2
11157119,2
11390019,2
10881456,3
11797784,2
11125317,1
11305125,1
11284469,1
